0, 65.504, 27.876, 200, 25, 100
1, 75.773, 31.706, 200, 25, 100
2, 98.945, 44.387, 200, 25, 100
3, 84.190, 35.950, 200, 25, 100
4, 73.470, 30.234, 200, 25, 100
5, 75.857, 32.450, 200, 25, 100
6, 86.612, 36.151, 200, 25, 100
7, 65.381, 28.001, 200, 25, 100
8, 72.585, 29.955, 200, 25, 100
9, 71.936, 30.370, 200, 25, 100
10, 73.091, 30.147, 200, 25, 100
11, 80.080, 34.663, 200, 25, 100
12, 84.705, 36.765, 200, 25, 100
13, 78.525, 33.925, 200, 25, 100
14, 79.616, 34.089, 200, 25, 100
15, 76.598, 33.128, 200, 25, 100
16, 73.081, 30.416, 200, 25, 100
17, 78.620, 33.748, 200, 25, 100
18, 82.002, 33.320, 200, 25, 100
19, 78.057, 32.208, 200, 25, 100
20, 75.803, 31.842, 200, 25, 100
21, 71.203, 30.135, 200, 25, 100
22, 75.133, 31.993, 200, 25, 100
23, 74.814, 31.552, 200, 25, 100
24, 72.131, 31.691, 200, 25, 100
25, 71.758, 30.336, 200, 25, 100
26, 91.146, 39.636, 200, 25, 100
27, 80.795, 33.761, 200, 25, 100
28, 69.062, 30.587, 200, 25, 100
29, 69.225, 28.852, 200, 25, 100
30, 73.341, 30.636, 200, 25, 100
31, 66.284, 28.375, 200, 25, 100
32, 76.493, 31.942, 200, 25, 100
33, 81.827, 34.759, 200, 25, 100
34, 75.842, 31.221, 200, 25, 100
35, 70.423, 29.572, 200, 25, 100
36, 64.424, 27.216, 200, 25, 100
37, 69.081, 29.240, 200, 25, 100
38, 73.323, 30.476, 200, 25, 100
39, 64.328, 26.859, 200, 25, 100
40, 76.541, 32.433, 200, 25, 100
41, 75.627, 31.634, 200, 25, 100
42, 61.582, 26.170, 200, 25, 100
43, 59.547, 25.184, 200, 25, 100
44, 76.971, 32.778, 200, 25, 100
45, 61.929, 25.448, 200, 25, 100
46, 65.671, 27.869, 200, 25, 100
47, 81.991, 35.610, 200, 25, 100
48, 58.498, 24.092, 200, 25, 100
49, 73.335, 30.929, 200, 25, 100
50, 68.595, 28.312, 200, 25, 100
51, 68.820, 29.460, 200, 25, 100
52, 67.717, 28.208, 200, 25, 100
53, 56.847, 23.591, 200, 25, 100
54, 69.202, 29.305, 200, 25, 100
55, 67.001, 27.570, 200, 25, 100
56, 61.583, 24.147, 200, 25, 100
57, 61.366, 25.499, 200, 25, 100
58, 61.685, 25.799, 200, 25, 100
59, 66.836, 27.048, 200, 25, 100
60, 67.074, 27.563, 200, 25, 100
61, 64.032, 27.047, 200, 25, 100
62, 60.556, 24.996, 200, 25, 100
63, 54.543, 23.250, 200, 25, 100
64, 62.917, 26.424, 200, 25, 100
65, 54.413, 23.342, 200, 25, 100
66, 59.366, 23.794, 200, 25, 100
67, 73.517, 30.592, 200, 25, 100
68, 55.201, 23.106, 200, 25, 100
69, 60.846, 25.253, 200, 25, 100
70, 74.268, 28.718, 200, 25, 100
71, 54.946, 22.646, 200, 25, 100
72, 53.442, 21.765, 200, 25, 100
73, 60.581, 25.536, 200, 25, 100
74, 59.428, 24.942, 200, 25, 100
75, 65.204, 26.604, 200, 25, 100
76, 63.307, 26.568, 200, 25, 100
77, 59.015, 25.126, 200, 25, 100
78, 61.845, 25.502, 200, 25, 100
79, 54.562, 22.268, 200, 25, 100
80, 69.387, 29.973, 200, 25, 100
81, 88.838, 39.703, 200, 25, 100
82, 59.680, 24.872, 200, 25, 100
83, 58.692, 23.351, 200, 25, 100
84, 64.511, 25.257, 200, 25, 100
85, 63.150, 24.349, 200, 25, 100
86, 55.172, 22.243, 200, 25, 100
87, 56.316, 22.451, 200, 25, 100
88, 57.193, 23.998, 200, 25, 100
89, 57.938, 24.738, 200, 25, 100
90, 64.941, 27.000, 200, 25, 100
91, 72.697, 27.068, 200, 25, 100
92, 55.091, 21.971, 200, 25, 100
93, 57.909, 23.857, 200, 25, 100
94, 56.786, 24.831, 200, 25, 100
95, 54.417, 21.843, 200, 25, 100
96, 48.826, 21.033, 200, 25, 100
97, 54.989, 22.071, 200, 25, 100
98, 62.723, 26.073, 200, 25, 100
99, 54.088, 21.424, 200, 25, 100
100, 52.565, 22.534, 200, 25, 100
101, 55.968, 23.934, 200, 25, 100
102, 56.947, 24.180, 200, 25, 100
103, 61.242, 24.210, 200, 25, 100
104, 52.984, 24.323, 200, 25, 100
105, 50.950, 21.617, 200, 25, 100
106, 66.113, 27.679, 200, 25, 100
107, 69.370, 29.247, 200, 25, 100
108, 51.056, 20.280, 200, 25, 100
109, 63.613, 25.214, 200, 25, 100
110, 47.654, 18.489, 200, 25, 100
111, 51.593, 19.441, 200, 25, 100
112, 45.859, 18.256, 200, 25, 100
113, 47.220, 19.434, 200, 25, 100
114, 62.125, 25.558, 200, 25, 100
115, 61.261, 23.560, 200, 25, 100
116, 90.546, 37.795, 200, 25, 100
117, 63.587, 23.588, 200, 25, 100
118, 53.817, 20.570, 200, 25, 100
119, 54.761, 22.289, 200, 25, 100
120, 50.219, 20.655, 200, 25, 100
121, 51.674, 20.705, 200, 25, 100
122, 48.703, 19.421, 200, 25, 100
123, 54.861, 21.655, 200, 25, 100
124, 47.966, 17.018, 200, 25, 100
125, 51.206, 21.315, 200, 25, 100
126, 61.858, 24.464, 200, 25, 100
127, 49.725, 18.751, 200, 25, 100
128, 48.834, 20.864, 200, 25, 100
129, 50.386, 21.087, 200, 25, 100
130, 56.552, 23.488, 200, 25, 100
131, 51.862, 18.311, 200, 25, 100
132, 50.262, 19.006, 200, 25, 100
133, 48.616, 19.701, 200, 25, 100
134, 47.481, 19.938, 200, 25, 100
135, 51.315, 19.322, 200, 25, 100
136, 46.357, 19.318, 200, 25, 100
137, 46.545, 18.198, 200, 25, 100
138, 51.603, 21.882, 200, 25, 100
139, 50.454, 20.698, 200, 25, 100
140, 55.323, 19.808, 200, 25, 100
141, 46.074, 18.002, 200, 25, 100
142, 43.304, 18.363, 200, 25, 100
143, 52.535, 18.664, 200, 25, 100
144, 61.731, 24.769, 200, 25, 100
145, 50.072, 18.296, 200, 25, 100
146, 48.999, 21.195, 200, 25, 100
147, 48.603, 17.421, 200, 25, 100
148, 47.837, 18.311, 200, 25, 100
149, 44.857, 18.169, 200, 25, 100
150, 44.550, 17.852, 200, 25, 100
151, 47.554, 17.768, 200, 25, 100
152, 56.541, 21.235, 200, 25, 100
153, 48.986, 18.877, 200, 25, 100
154, 45.236, 18.908, 200, 25, 100
155, 44.377, 17.009, 200, 25, 100
156, 45.982, 16.590, 200, 25, 100
157, 46.438, 19.224, 200, 25, 100
158, 45.318, 18.426, 200, 25, 100
159, 45.671, 19.850, 200, 25, 100
160, 48.631, 20.347, 200, 25, 100
161, 46.909, 18.676, 200, 25, 100
162, 43.435, 16.812, 200, 25, 100
163, 44.565, 16.924, 200, 25, 100
164, 44.224, 16.834, 200, 25, 100
165, 44.944, 17.707, 200, 25, 100
166, 45.473, 18.768, 200, 25, 100
167, 48.855, 20.201, 200, 25, 100
168, 54.376, 19.858, 200, 25, 100
169, 45.118, 18.177, 200, 25, 100
170, 45.396, 17.115, 200, 25, 100
171, 42.258, 19.025, 200, 25, 100
172, 45.392, 18.679, 200, 25, 100
173, 45.270, 18.853, 200, 25, 100
174, 47.444, 19.806, 200, 25, 100
175, 45.494, 16.939, 200, 25, 100
176, 53.194, 19.377, 200, 25, 100
177, 51.857, 18.037, 200, 25, 100
178, 45.978, 18.737, 200, 25, 100
179, 44.767, 17.381, 200, 25, 100
180, 48.415, 20.431, 200, 25, 100
181, 57.592, 22.709, 200, 25, 100
182, 48.842, 19.504, 200, 25, 100
183, 43.845, 18.721, 200, 25, 100
184, 48.374, 19.776, 200, 25, 100
185, 46.084, 18.865, 200, 25, 100
186, 46.268, 20.053, 200, 25, 100
187, 46.049, 18.935, 200, 25, 100
188, 43.994, 18.715, 200, 25, 100
189, 49.318, 17.605, 200, 25, 100
190, 46.510, 17.279, 200, 25, 100
191, 48.250, 20.109, 200, 25, 100
192, 59.865, 22.728, 200, 25, 100
193, 50.383, 18.643, 200, 25, 100
194, 47.607, 19.617, 200, 25, 100
195, 51.701, 21.435, 200, 25, 100
196, 50.785, 21.900, 200, 25, 100
197, 48.788, 18.087, 200, 25, 100
198, 48.524, 19.837, 200, 25, 100
199, 51.270, 18.508, 200, 25, 100
200, 43.539, 18.245, 200, 25, 100
201, 52.485, 20.918, 200, 25, 100
202, 46.239, 19.411, 200, 25, 100
203, 46.902, 18.037, 200, 25, 100
204, 47.636, 20.301, 200, 25, 100
205, 48.282, 20.471, 200, 25, 100
206, 47.863, 18.989, 200, 25, 100
207, 47.138, 17.104, 200, 25, 100
208, 44.568, 19.166, 200, 25, 100
209, 51.307, 21.841, 200, 25, 100
210, 45.018, 18.880, 200, 25, 100
211, 50.044, 19.646, 200, 25, 100
212, 47.659, 18.792, 200, 25, 100
213, 43.627, 18.705, 200, 25, 100
214, 46.454, 18.285, 200, 25, 100
215, 48.257, 19.184, 200, 25, 100
216, 45.986, 20.506, 200, 25, 100
217, 45.555, 16.740, 200, 25, 100
218, 48.855, 19.720, 200, 25, 100
219, 54.207, 19.149, 200, 25, 100
220, 49.974, 21.667, 200, 25, 100
221, 42.721, 18.254, 200, 25, 100
222, 55.604, 19.746, 200, 25, 100
223, 47.510, 20.041, 200, 25, 100
224, 46.808, 16.404, 200, 25, 100
225, 45.214, 20.434, 200, 25, 100
226, 49.093, 17.319, 200, 25, 100
227, 44.584, 18.035, 200, 25, 100
228, 44.545, 18.044, 200, 25, 100
229, 53.216, 18.989, 200, 25, 100
230, 47.173, 19.303, 200, 25, 100
231, 46.100, 17.450, 200, 25, 100
232, 43.113, 18.636, 200, 25, 100
233, 49.757, 20.487, 200, 25, 100
234, 46.263, 19.734, 200, 25, 100
235, 43.446, 19.145, 200, 25, 100
236, 46.540, 19.759, 200, 25, 100
237, 52.618, 23.426, 200, 25, 100
238, 61.568, 24.805, 200, 25, 100
239, 48.951, 21.637, 200, 25, 100
240, 46.564, 19.902, 200, 25, 100
241, 44.527, 19.122, 200, 25, 100
242, 44.313, 18.550, 200, 25, 100
243, 46.988, 20.330, 200, 25, 100
244, 44.636, 16.753, 200, 25, 100
245, 50.679, 19.758, 200, 25, 100
246, 49.362, 20.373, 200, 25, 100
247, 43.457, 18.885, 200, 25, 100
248, 43.677, 18.381, 200, 25, 100
249, 49.648, 22.015, 200, 25, 100
250, 43.131, 17.494, 200, 25, 100
251, 52.026, 22.399, 200, 25, 100
252, 51.794, 19.790, 200, 25, 100
253, 49.200, 19.786, 200, 25, 100
254, 49.370, 19.790, 200, 25, 100
255, 48.722, 19.256, 200, 25, 100
256, 44.717, 17.783, 200, 25, 100
257, 51.286, 22.604, 200, 25, 100
258, 49.162, 20.633, 200, 25, 100
259, 43.872, 19.223, 200, 25, 100
260, 57.275, 22.262, 200, 25, 100
261, 45.193, 18.199, 200, 25, 100
262, 48.974, 20.800, 200, 25, 100
263, 46.997, 19.439, 200, 25, 100
264, 48.082, 18.548, 200, 25, 100
265, 44.145, 18.264, 200, 25, 100
266, 43.791, 17.877, 200, 25, 100
267, 51.835, 21.211, 200, 25, 100
268, 47.309, 20.814, 200, 25, 100
269, 51.456, 18.277, 200, 25, 100
270, 43.558, 19.522, 200, 25, 100
271, 45.495, 17.979, 200, 25, 100
272, 52.762, 19.562, 200, 25, 100
273, 48.748, 19.380, 200, 25, 100
274, 48.736, 18.638, 200, 25, 100
275, 43.315, 17.891, 200, 25, 100
276, 62.636, 25.084, 200, 25, 100
277, 44.433, 19.877, 200, 25, 100
278, 43.092, 17.937, 200, 25, 100
279, 44.942, 19.630, 200, 25, 100
280, 45.691, 19.484, 200, 25, 100
281, 46.145, 21.123, 200, 25, 100
282, 44.984, 17.640, 200, 25, 100
283, 50.537, 19.135, 200, 25, 100
284, 45.606, 18.644, 200, 25, 100
285, 47.585, 17.538, 200, 25, 100
286, 51.125, 19.504, 200, 25, 100
287, 44.683, 20.383, 200, 25, 100
288, 43.445, 17.700, 200, 25, 100
289, 47.736, 21.164, 200, 25, 100
290, 48.880, 19.627, 200, 25, 100
291, 47.018, 20.388, 200, 25, 100
292, 50.812, 17.762, 200, 25, 100
293, 55.525, 23.478, 200, 25, 100
294, 42.840, 18.995, 200, 25, 100
295, 51.256, 19.267, 200, 25, 100
296, 44.914, 18.141, 200, 25, 100
297, 45.369, 20.565, 200, 25, 100
298, 50.324, 21.230, 200, 25, 100
299, 45.528, 20.554, 200, 25, 100
300, 55.908, 20.223, 200, 25, 100
301, 44.764, 18.144, 200, 25, 100
302, 44.919, 18.121, 200, 25, 100
303, 44.919, 18.121, 200, 25, 100
304, 43.220, 19.254, 200, 25, 100
305, 44.316, 18.562, 200, 25, 100
306, 46.032, 18.930, 200, 25, 100
307, 46.048, 21.144, 200, 25, 100
308, 43.689, 18.274, 200, 25, 100
309, 43.492, 16.735, 200, 25, 100
310, 43.991, 18.212, 200, 25, 100
311, 48.164, 17.162, 200, 25, 100
312, 43.429, 17.788, 200, 25, 100
313, 48.029, 19.879, 200, 25, 100
314, 47.942, 19.483, 200, 25, 100
315, 48.863, 20.742, 200, 25, 100
316, 43.615, 19.597, 200, 25, 100
317, 58.186, 22.918, 200, 25, 100
318, 62.900, 25.350, 200, 25, 100
319, 46.782, 19.605, 200, 25, 100
320, 43.116, 18.051, 200, 25, 100
321, 43.498, 18.431, 200, 25, 100
322, 46.731, 18.244, 200, 25, 100
323, 44.698, 17.979, 200, 25, 100
324, 49.593, 21.429, 200, 25, 100
325, 45.110, 18.587, 200, 25, 100
326, 63.410, 25.355, 200, 25, 100
327, 48.290, 20.734, 200, 25, 100
328, 44.148, 18.259, 200, 25, 100
329, 45.122, 19.654, 200, 25, 100
330, 44.920, 19.570, 200, 25, 100
331, 43.554, 20.794, 200, 25, 100
332, 44.818, 19.037, 200, 25, 100
333, 52.905, 23.005, 200, 25, 100
334, 64.126, 26.242, 200, 25, 100
335, 43.817, 16.982, 200, 25, 100
336, 44.061, 18.592, 200, 25, 100
337, 43.310, 19.459, 200, 25, 100
338, 42.174, 17.902, 200, 25, 100
339, 44.086, 18.806, 200, 25, 100
340, 53.873, 22.953, 200, 25, 100
341, 44.628, 18.117, 200, 25, 100
342, 49.816, 21.862, 200, 25, 100
343, 44.248, 20.134, 200, 25, 100
344, 46.578, 20.212, 200, 25, 100
345, 57.301, 24.642, 200, 25, 100
346, 47.803, 20.800, 200, 25, 100
347, 49.729, 20.636, 200, 25, 100
348, 49.165, 21.483, 200, 25, 100
349, 45.440, 20.948, 200, 25, 100
350, 44.732, 19.581, 200, 25, 100
351, 44.249, 17.810, 200, 25, 100
352, 46.121, 20.070, 200, 25, 100
353, 44.823, 20.183, 200, 25, 100
354, 44.630, 17.928, 200, 25, 100
355, 53.925, 21.501, 200, 25, 100
356, 56.577, 22.344, 200, 25, 100
357, 48.637, 22.114, 200, 25, 100
358, 45.513, 19.378, 200, 25, 100
359, 44.789, 20.306, 200, 25, 100
360, 49.237, 21.193, 200, 25, 100
361, 47.663, 18.198, 200, 25, 100
362, 43.783, 20.023, 200, 25, 100
363, 47.571, 19.672, 200, 25, 100
364, 54.263, 22.284, 200, 25, 100
365, 53.413, 22.319, 200, 25, 100
366, 44.460, 19.817, 200, 25, 100
367, 46.572, 21.017, 200, 25, 100
368, 51.765, 23.623, 200, 25, 100
369, 46.549, 20.526, 200, 25, 100
370, 46.047, 19.575, 200, 25, 100
371, 44.828, 18.196, 200, 25, 100
372, 45.569, 17.993, 200, 25, 100
373, 45.557, 20.635, 200, 25, 100
374, 43.919, 17.523, 200, 25, 100
375, 43.265, 17.095, 200, 25, 100
376, 45.657, 19.349, 200, 25, 100
377, 50.543, 18.196, 200, 25, 100
378, 51.413, 21.262, 200, 25, 100
379, 60.335, 24.621, 200, 25, 100
380, 47.330, 20.197, 200, 25, 100
381, 44.965, 19.923, 200, 25, 100
382, 51.367, 21.372, 200, 25, 100
383, 47.634, 18.236, 200, 25, 100
384, 45.008, 17.054, 200, 25, 100
385, 42.646, 18.183, 200, 25, 100
386, 59.414, 24.509, 200, 25, 100
387, 51.418, 21.478, 200, 25, 100
388, 43.323, 18.109, 200, 25, 100
389, 45.371, 19.216, 200, 25, 100
390, 46.374, 19.684, 200, 25, 100
391, 47.389, 16.086, 200, 25, 100
392, 52.782, 21.398, 200, 25, 100
393, 46.987, 20.201, 200, 25, 100
394, 57.345, 22.402, 200, 25, 100
395, 47.848, 19.487, 200, 25, 100
396, 45.976, 19.428, 200, 25, 100
397, 47.651, 18.604, 200, 25, 100
398, 49.683, 19.870, 200, 25, 100
399, 44.765, 20.370, 200, 25, 100
400, 90.410, 36.719, 200, 25, 100
401, 43.645, 16.983, 200, 25, 100
402, 43.224, 19.842, 200, 25, 100
403, 46.736, 20.416, 200, 25, 100
404, 47.339, 18.859, 200, 25, 100
405, 45.261, 18.934, 200, 25, 100
406, 47.479, 18.161, 200, 25, 100
407, 52.260, 21.480, 200, 25, 100
408, 44.577, 18.426, 200, 25, 100
409, 45.961, 17.607, 200, 25, 100
410, 48.472, 18.921, 200, 25, 100
411, 44.573, 17.710, 200, 25, 100
412, 53.657, 20.946, 200, 25, 100
413, 46.829, 17.932, 200, 25, 100
414, 45.386, 19.538, 200, 25, 100
415, 47.206, 18.788, 200, 25, 100
416, 44.377, 19.094, 200, 25, 100
417, 44.993, 18.446, 200, 25, 100
418, 45.313, 17.875, 200, 25, 100
419, 62.734, 26.496, 200, 25, 100
420, 49.974, 20.871, 200, 25, 100
421, 42.800, 18.330, 200, 25, 100
422, 56.747, 22.867, 200, 25, 100
423, 54.338, 22.555, 200, 25, 100
424, 45.444, 17.719, 200, 25, 100
425, 52.386, 20.774, 200, 25, 100
426, 46.605, 19.388, 200, 25, 100
427, 53.396, 20.316, 200, 25, 100
428, 56.376, 22.243, 200, 25, 100
429, 52.413, 21.178, 200, 25, 100
430, 47.878, 19.203, 200, 25, 100
431, 43.644, 18.472, 200, 25, 100
432, 44.196, 17.914, 200, 25, 100
433, 44.942, 18.038, 200, 25, 100
434, 49.111, 19.299, 200, 25, 100
435, 44.899, 19.890, 200, 25, 100
436, 42.976, 18.624, 200, 25, 100
437, 43.051, 19.326, 200, 25, 100
438, 53.032, 17.571, 200, 25, 100
439, 45.618, 19.268, 200, 25, 100
440, 49.838, 19.045, 200, 25, 100
441, 52.017, 19.649, 200, 25, 100
442, 55.420, 21.932, 200, 25, 100
443, 42.992, 19.389, 200, 25, 100
444, 44.887, 19.154, 200, 25, 100
445, 47.654, 23.190, 200, 25, 100
446, 60.160, 24.742, 200, 25, 100
447, 46.991, 18.222, 200, 25, 100
448, 52.841, 20.117, 200, 25, 100
449, 46.486, 17.238, 200, 25, 100
450, 45.559, 19.443, 200, 25, 100
451, 46.490, 21.402, 200, 25, 100
452, 53.567, 19.859, 200, 25, 100
453, 44.094, 19.292, 200, 25, 100
454, 48.092, 17.595, 200, 25, 100
455, 45.800, 19.244, 200, 25, 100
456, 42.935, 19.130, 200, 25, 100
457, 43.640, 19.524, 200, 25, 100
458, 46.065, 19.879, 200, 25, 100
459, 42.901, 19.117, 200, 25, 100
460, 80.845, 33.195, 200, 25, 100
461, 65.236, 26.804, 200, 25, 100
462, 43.681, 19.007, 200, 25, 100
463, 44.419, 20.429, 200, 25, 100
464, 43.030, 19.048, 200, 25, 100
465, 45.104, 20.081, 200, 25, 100
466, 44.019, 18.139, 200, 25, 100
467, 53.792, 22.083, 200, 25, 100
468, 44.242, 19.460, 200, 25, 100
469, 42.933, 19.342, 200, 25, 100
470, 47.821, 19.389, 200, 25, 100
471, 46.618, 23.114, 200, 25, 100
472, 43.998, 18.103, 200, 25, 100
473, 42.666, 17.683, 200, 25, 100
474, 47.519, 20.587, 200, 25, 100
475, 45.644, 20.333, 200, 25, 100
476, 46.618, 19.629, 200, 25, 100
477, 43.665, 19.072, 200, 25, 100
478, 43.641, 20.407, 200, 25, 100
479, 43.042, 17.719, 200, 25, 100
480, 46.682, 19.418, 200, 25, 100
481, 43.999, 18.102, 200, 25, 100
482, 46.601, 20.105, 200, 25, 100
483, 43.804, 17.646, 200, 25, 100
484, 43.999, 18.102, 200, 25, 100
485, 44.101, 18.561, 200, 25, 100
486, 46.772, 19.648, 200, 25, 100
487, 49.543, 21.469, 200, 25, 100
488, 42.055, 17.811, 200, 25, 100
489, 51.336, 21.465, 200, 25, 100
490, 49.016, 21.222, 200, 25, 100
491, 47.914, 20.020, 200, 25, 100
492, 42.069, 17.846, 200, 25, 100
493, 45.730, 20.324, 200, 25, 100
494, 47.084, 18.765, 200, 25, 100
495, 68.218, 28.274, 200, 25, 100
496, 42.787, 17.132, 200, 25, 100
497, 49.063, 20.799, 200, 25, 100
498, 42.731, 19.275, 200, 25, 100
499, 46.619, 20.057, 200, 25, 100
500, 51.219, 21.923, 200, 25, 100
501, 45.022, 19.871, 200, 25, 100
502, 44.965, 19.705, 200, 25, 100
503, 44.863, 17.509, 200, 25, 100
504, 45.637, 18.462, 200, 25, 100
505, 45.109, 17.594, 200, 25, 100
506, 44.448, 18.164, 200, 25, 100
507, 49.095, 18.492, 200, 25, 100
508, 59.709, 24.911, 200, 25, 100
